essay_id,depth_mean,depth_max,depth_list,breadth_mean,breadth_max,breadth_list,total_nodes_mean,total_nodes_max,total_nodes_list,max_branching_factor_mean,max_branching_factor_max,max_branching_factor_list,CEFR
AR_gpt-4o_1_1_20,6.8,12,"3,6,8,10,4,6,8,6,4,6,8,6,6,12,9",4.466666666666667,7,"4,6,3,4,7,5,4,5,5,3,3,5,5,5,3",13.133333333333333,20,"7,16,13,16,15,14,13,12,10,9,12,13,12,20,15",4.466666666666667,7,"4,6,3,4,7,5,4,5,5,3,3,5,5,5,3",A2
AR_gpt-4o_1_1_3,4.5,7,"3,4,4,7,3,7,4,3,3,3,4,7,3,5,6,6",3.875,5,"4,4,5,2,4,3,5,5,5,3,5,2,4,2,5,4",8.0,12,"7,7,8,8,7,9,9,9,9,5,9,8,6,6,12,9",3.875,5,"4,4,5,2,4,3,5,5,5,3,5,2,4,2,5,4",A1
AR_gpt-4o_1_1_4,4.285714285714286,7,"3,4,6,4,3,4,4,3,4,4,3,4,7,5,6,4,4,3,5,3,7",3.5714285714285716,5,"4,5,2,4,4,4,4,4,3,3,4,2,5,3,3,5,3,4,3,3,3",7.809523809523809,13,"7,9,8,9,7,8,8,7,6,6,6,5,12,7,13,9,6,7,8,5,11",3.5714285714285716,5,"4,5,2,4,4,4,4,4,3,3,4,2,5,3,3,5,3,4,3,3,3",A1
AR_gpt-4o_1_1_5,3.8,6,"3,3,4,6,3,4,4,3,4,4,4,3,4,4,4,4,3,4,5,3",3.3,5,"4,4,3,3,4,2,3,4,2,3,3,4,5,2,5,2,4,3,3,3",6.55,9,"7,6,6,8,7,5,6,7,5,7,6,7,9,5,9,5,7,7,7,5",3.3,5,"4,4,3,3,4,2,3,4,2,3,3,4,5,2,5,2,4,3,3,3",A1
AR_gpt-4o_1_1_6,4.066666666666666,7,"3,4,3,4,7,4,5,3,4,5,4,4,4,4,3",3.533333333333333,5,"4,5,3,3,2,5,3,3,2,5,2,5,4,4,3",7.333333333333333,12,"7,9,5,6,8,10,8,5,5,12,5,9,8,8,5",3.533333333333333,5,"4,5,3,3,2,5,3,3,2,5,2,5,4,4,3",A1
AR_gpt-4o_1_1_7,3.8181818181818183,7,"3,3,4,5,3,5,3,4,3,4,4,3,4,4,4,4,3,3,4,7,5,2",3.3181818181818183,5,"3,4,3,2,4,2,3,3,4,3,2,4,4,5,2,2,4,5,4,3,2,5",6.590909090909091,11,"6,6,6,6,7,6,6,6,7,6,5,6,7,10,5,5,7,7,8,11,6,6",3.3181818181818183,5,"3,4,3,2,4,2,3,3,4,3,2,4,4,5,2,2,4,5,4,3,2,5",A1
AR_gpt-4o_1_1_8,3.823529411764706,7,"3,4,3,4,5,4,5,3,3,3,4,3,3,2,7,5,4",3.4705882352941178,6,"4,6,3,3,2,5,2,4,3,3,5,3,4,3,3,3,3",7.117647058823529,11,"7,10,5,6,7,10,7,7,5,5,9,6,6,4,11,9,7",3.4705882352941178,6,"4,6,3,3,2,5,2,4,3,3,5,3,4,3,3,3,3",A1
AR_gpt-4o_1_1_9,5.2,7,"3,6,5,6,6,4,6,5,5,4,6,3,7,7,5",4.0,6,"4,5,5,3,5,4,5,3,3,5,2,4,6,2,4",10.333333333333334,17,"7,15,11,10,13,8,11,8,10,10,7,6,17,10,12",4.0,6,"4,5,5,3,5,4,5,3,3,5,2,4,6,2,4",A1
AR_gpt-4o_1_22_421,6.375,10,"5,6,5,7,6,4,7,8,4,5,6,8,6,10,7,8",2.75,4,"3,3,2,3,2,4,3,2,3,2,3,2,3,2,3,4",10.0625,14,"8,13,8,10,9,8,9,11,9,8,10,9,9,13,14,13",2.6875,4,"3,3,2,3,2,4,3,2,3,2,3,2,3,2,2,4",A1
AR_gpt-4o_1_22_422,5.083333333333333,7,"4,5,4,6,6,5,5,5,7,5,6,3",3.0833333333333335,5,"5,2,2,2,3,3,3,2,2,3,5,5",8.5,13,"12,6,5,7,9,8,9,6,9,10,13,8",3.0833333333333335,5,"5,2,2,2,3,3,3,2,2,3,5,5",A1
AR_gpt-4o_1_22_423,4.8125,6,"4,5,4,6,5,4,5,5,6,5,5,6,3,4,4,6",2.9375,5,"5,2,2,4,3,3,5,2,2,2,2,2,4,3,4,2",7.875,11,"10,8,5,11,9,6,11,6,8,6,7,8,7,7,8,9",2.9375,5,"5,2,2,4,3,3,5,2,2,2,2,2,4,3,4,2",A1
AR_gpt-4o_1_22_424,4.473684210526316,7,"4,5,4,3,5,4,5,4,4,3,3,4,3,5,6,7,7,6,3",3.210526315789474,5,"5,2,4,3,3,2,3,2,3,3,4,5,2,5,3,2,3,3,4",7.7894736842105265,11,"11,6,8,7,9,5,9,5,7,5,7,9,5,11,9,9,11,9,6",3.210526315789474,5,"5,2,4,3,3,2,3,2,3,3,4,5,2,5,3,2,3,3,4",A1
AR_gpt-4o_1_22_425,4.947368421052632,8,"4,5,8,4,4,4,6,6,5,4,3,7,5,5,6,4,6,5,3",3.3684210526315788,6,"5,2,2,4,4,3,3,2,2,3,3,6,3,4,4,5,3,2,4",8.736842105263158,15,"10,9,9,8,7,7,9,7,9,8,5,15,9,10,10,11,11,6,6",3.3684210526315788,6,"5,2,2,4,4,3,3,2,2,3,3,6,3,4,4,5,3,2,4",A1
AR_gpt-4o_1_22_426,5.9,9,"7,5,8,9,9,5,4,4,4,4",3.7,5,"5,2,4,2,3,5,4,4,5,3",11.1,16,"15,6,13,12,16,13,7,10,10,9",3.7,5,"5,2,4,2,3,5,4,4,5,3",A1
AR_gpt-4o_1_22_427,4.916666666666667,7,"4,4,4,4,7,3,4,5,6,5,7,6",3.5,5,"5,3,4,3,4,4,3,2,5,2,4,3",9.166666666666666,14,"13,8,7,7,12,8,7,6,14,6,13,9",3.5,5,"5,3,4,3,4,4,3,2,5,2,4,3",A1
AR_gpt-4o_1_22_428,4.6,7,"5,5,4,4,3,3,5,5,5,7",3.6,5,"5,5,4,3,2,4,3,4,2,4",8.7,14,"14,13,7,7,4,7,7,11,6,11",3.6,5,"5,5,4,3,2,4,3,4,2,4",A1
AR_gpt-4o_1_22_429,5.266666666666667,10,"6,4,10,4,6,4,4,5,2,5,4,5,6,6,8",3.6666666666666665,5,"5,4,2,3,5,5,4,2,3,4,3,2,3,5,5",10.0,18,"15,7,12,7,12,9,10,6,4,10,6,8,10,16,18",3.6,5,"5,4,2,3,5,5,3,2,3,4,3,2,3,5,5",A1
AR_gpt-4o_1_22_430,6.0,8,"4,4,5,8,7,7,5,7,7,6",3.5,5,"5,2,2,3,5,5,4,5,2,2",11.0,17,"12,5,6,12,14,12,13,17,9,10",3.5,5,"5,2,2,3,5,5,4,5,2,2",A1
AR_gpt-4o_1_22_431,6.666666666666667,9,"5,6,9,7,6,7,6,6,5,8,8,5,6,9,7",4.733333333333333,7,"5,5,3,3,7,2,3,5,5,7,5,6,6,4,5",15.4,21,"14,14,17,12,16,8,9,12,14,21,19,20,19,17,19",4.733333333333333,7,"5,5,3,3,7,2,3,5,5,7,5,6,6,4,5",A2
AR_gpt-4o_1_22_432,6.176470588235294,13,"5,4,4,5,6,3,4,8,7,5,5,13,5,7,6,7,11",4.235294117647059,6,"5,3,4,5,5,4,3,2,5,6,3,4,5,5,3,4,6",11.647058823529411,22,"14,7,7,13,13,7,6,9,14,12,8,18,11,14,8,15,22",4.235294117647059,6,"5,3,4,5,5,4,3,2,5,6,3,4,5,5,3,4,6",A2
AR_gpt-4o_1_22_433,5.25,8,"5,4,4,5,8,5,4,7,3,4,5,5,6,5,6,8",4.0,6,"5,3,4,4,4,3,5,5,4,3,4,6,5,3,3,3",10.5,14,"14,7,7,11,13,7,10,14,8,8,11,12,13,9,10,14",4.0,6,"5,3,4,4,4,3,5,5,4,3,4,6,5,3,3,3",A2
AR_gpt-4o_1_22_434,6.142857142857143,10,"6,10,5,4,4,4,8,8,4,6,7,6,6,8",3.857142857142857,6,"6,3,2,3,5,3,4,5,4,3,3,5,4,4",12.428571428571429,18,"17,18,7,7,10,7,14,16,9,10,15,15,14,15",3.7857142857142856,6,"6,3,2,3,5,3,4,5,4,3,3,5,3,4",A2
AR_gpt-4o_1_22_435,6.916666666666667,10,"5,6,7,9,10,6,5,9,10,4,5,7",4.0,5,"5,3,3,4,3,4,3,5,4,5,4,5",13.166666666666666,20,"15,10,10,19,14,10,10,20,15,9,9,17",4.0,5,"5,3,3,4,3,4,3,5,4,5,4,5",A2
AR_gpt-4o_1_22_436,6.0,11,"5,4,4,7,7,5,5,6,4,7,11,7",3.6666666666666665,6,"5,3,4,3,3,2,6,4,3,3,4,4",11.5,18,"15,8,7,13,13,8,13,14,6,11,18,12",3.6666666666666665,6,"5,3,4,3,3,2,6,4,3,3,4,4",A2
AR_gpt-4o_1_22_437,6.117647058823529,11,"6,4,6,11,5,8,4,6,4,5,8,4,8,4,9,5,7",4.0588235294117645,6,"6,4,3,3,5,3,3,3,5,4,5,5,3,4,4,5,4",11.647058823529411,17,"16,7,13,14,12,11,6,10,9,14,14,10,11,9,17,11,14",4.0588235294117645,6,"6,4,3,3,5,3,3,3,5,4,5,5,3,4,4,5,4",A2
AR_gpt-4o_1_22_438,6.818181818181818,10,"5,7,10,6,7,7,6,6,5,8,8",3.3636363636363638,6,"6,2,2,2,3,3,4,4,4,4,3",13.090909090909092,19,"16,9,11,10,13,15,15,13,9,19,14",3.3636363636363638,6,"6,2,2,2,3,3,4,4,4,4,3",A2
AR_gpt-4o_1_22_439,6.117647058823529,9,"5,4,5,6,5,6,5,5,5,5,7,5,8,7,9,9,8",4.294117647058823,7,"5,5,4,3,3,5,5,3,4,4,7,6,3,3,4,4,5",13.0,24,"14,11,9,10,11,11,11,9,11,9,18,12,11,13,20,17,24",4.235294117647059,7,"5,5,4,3,3,5,5,3,4,4,7,6,3,3,4,4,4",A2
AR_gpt-4o_1_22_440,6.3125,10,"6,6,5,9,5,5,9,8,4,4,5,8,6,5,6,10",3.875,5,"5,4,3,5,5,3,3,5,5,4,3,5,5,3,2,2",12.375,17,"15,12,11,16,15,9,15,17,10,7,8,16,14,8,10,15",3.8125,5,"5,4,3,5,5,3,2,5,5,4,3,5,5,3,2,2",A2
AR_gpt-4o_1_2_21,3.8125,6,"3,2,3,4,6,2,6,4,5,3,5,3,3,5,4,3",3.625,5,"2,4,3,3,4,4,4,4,3,4,3,5,4,3,4,4",6.875,10,"4,5,6,7,9,5,10,9,7,6,7,9,6,7,7,6",3.625,5,"2,4,3,3,4,4,4,4,3,4,3,5,4,3,4,4",A1
AR_gpt-4o_1_2_22,4.8,7,"3,7,7,2,3,4,5,6,6,5",3.8,6,"3,3,3,4,4,4,6,5,2,4",8.6,13,"6,10,9,5,6,8,13,13,8,8",3.8,6,"3,3,3,4,4,4,6,5,2,4",A1
AR_gpt-4o_1_2_23,6.875,9,"3,7,9,8,6,7,9,6",3.625,6,"3,5,3,6,2,3,4,3",11.125,16,"6,12,11,16,9,11,13,11",3.5,6,"3,5,3,6,2,3,4,2",A1
AR_gpt-4o_1_2_24,5.777777777777778,10,"3,7,7,5,5,4,5,6,10",4.444444444444445,6,"3,5,5,4,4,6,5,3,5",12.0,18,"6,12,17,10,9,11,13,12,18",4.444444444444445,6,"3,5,5,4,4,6,5,3,5",A1
AR_gpt-4o_1_2_25,6.875,12,"3,7,10,4,6,6,7,12",4.125,6,"3,3,4,5,6,6,3,3",13.0,19,"6,10,18,11,14,13,13,19",4.125,6,"3,3,4,5,6,6,3,3",A1
AR_gpt-4o_1_2_26,4.0,7,"3,7,6,2,3,3,3,3,4,5,5",3.6363636363636362,5,"3,3,3,4,4,4,4,5,3,4,3",7.363636363636363,10,"6,10,9,5,6,7,6,8,6,9,9",3.6363636363636362,5,"3,3,3,4,4,4,4,5,3,4,3",A1
AR_gpt-4o_1_2_27,5.444444444444445,9,"3,7,6,4,5,4,5,6,9",4.111111111111111,7,"3,3,2,3,4,4,6,7,5",10.555555555555555,20,"6,10,7,6,9,7,14,20,16",3.7777777777777777,6,"3,3,2,3,4,4,6,4,5",A1
AR_gpt-4o_1_2_28,5.181818181818182,10,"3,6,4,4,6,4,4,4,6,10,6",3.727272727272727,4,"4,4,4,4,3,2,4,4,4,4,4",10.272727272727273,20,"8,12,9,8,8,5,9,9,11,20,14",3.6363636363636362,4,"3,4,4,4,3,2,4,4,4,4,4",A1
AR_gpt-4o_1_2_29,4.5,7,"3,7,5,6,3,5,7,6,4,4,2,4,4,3",4.071428571428571,6,"3,3,5,4,4,4,5,6,4,4,4,5,2,4",8.214285714285714,12,"6,10,12,10,6,8,12,11,7,8,5,8,6,6",4.071428571428571,6,"3,3,5,4,4,4,5,6,4,4,4,5,2,4",A1
AR_gpt-4o_1_2_30,4.0,6,"3,5,6,4,5,5,2,4,3,3,3,4,6,3",3.2857142857142856,5,"3,3,2,3,3,3,4,3,3,4,4,3,3,5",6.714285714285714,10,"6,8,7,6,7,8,5,6,5,6,7,6,10,7",3.2857142857142856,5,"3,3,2,3,3,3,4,3,3,4,4,3,3,5",A1
AR_gpt-4o_1_2_31,8.714285714285714,16,"7,16,6,5,9,8,10",4.571428571428571,6,"4,3,4,5,5,6,5",16.857142857142858,23,"13,20,12,13,23,20,17",4.428571428571429,6,"3,3,4,5,5,6,5",A2
AR_gpt-4o_1_2_32,7.0,10,"3,7,8,10,6,5,7,10",3.375,5,"3,3,3,3,3,5,2,5",11.875,17,"6,10,15,15,10,12,10,17",3.375,5,"3,3,3,3,3,5,2,5",A2
AR_gpt-4o_1_2_33,6.375,9,"7,7,6,4,8,4,6,9",3.875,6,"4,3,4,4,3,4,6,3",12.75,15,"13,14,12,11,12,10,15,15",3.75,6,"3,3,4,4,3,4,6,3",A2
AR_gpt-4o_1_2_34,6.666666666666667,9,"3,6,9,6,8,8,7,8,5",4.444444444444445,8,"3,3,3,4,6,5,5,3,8",12.777777777777779,17,"6,9,11,9,17,17,16,13,17",4.222222222222222,6,"3,3,3,4,6,5,5,3,6",A2
AR_gpt-4o_1_2_35,6.3,12,"3,6,7,4,6,6,5,12,5,9",4.1,6,"3,3,6,5,3,5,3,5,4,4",12.6,22,"6,9,16,12,10,12,7,21,11,22",4.1,6,"3,3,6,5,3,5,3,5,4,4",A2
AR_gpt-4o_1_2_36,5.818181818181818,9,"3,6,9,4,6,7,5,6,6,5,7",3.8181818181818183,5,"3,3,3,3,4,4,5,4,4,4,5",10.909090909090908,15,"6,9,12,6,9,15,12,11,15,11,14",3.727272727272727,5,"3,3,3,3,4,3,5,4,4,4,5",A2
AR_gpt-4o_1_2_37,6.3,10,"3,7,4,8,4,10,5,7,9,6",4.0,7,"3,3,5,2,4,5,7,3,4,4",11.7,17,"6,10,12,9,7,17,14,10,17,15",4.0,7,"3,3,5,2,4,5,7,3,4,4",A2
AR_gpt-4o_1_2_38,7.111111111111111,12,"3,7,12,7,5,6,11,6,7",3.7777777777777777,7,"3,3,3,3,5,2,3,7,5",12.0,17,"6,10,16,10,12,8,17,16,13",3.7777777777777777,7,"3,3,3,3,5,2,3,7,5",A2
AR_gpt-4o_1_2_39,5.777777777777778,8,"3,7,4,8,5,5,7,7,6",4.111111111111111,6,"3,3,4,3,6,6,4,3,5",11.222222222222221,17,"6,10,9,11,17,15,12,9,12",4.0,6,"3,3,4,3,6,5,4,3,5",A2
AR_gpt-4o_1_2_40,7.333333333333333,14,"7,14,4,4,7,8,6,9,7",4.444444444444445,7,"4,3,4,5,4,5,7,4,4",13.666666666666666,18,"13,18,9,9,12,17,15,15,15",4.333333333333333,7,"3,3,4,5,4,5,7,4,4",A2
AR_gpt-4o_1_31_601,5.0,10,"4,7,5,6,5,5,4,5,4,4,4,5,10,4,3",4.0,6,"4,3,5,2,3,4,4,3,4,5,6,5,5,4,3",9.6,16,"10,13,12,7,7,11,7,7,7,9,12,12,16,9,5",3.8666666666666667,6,"3,2,5,2,3,4,4,3,4,5,6,5,5,4,3",A1
AR_gpt-4o_1_31_602,5.357142857142857,8,"4,8,5,6,5,3,5,4,8,5,6,7,5,4",4.0,6,"4,2,5,6,5,5,3,4,4,2,5,3,3,5",10.642857142857142,16,"7,12,11,15,12,9,7,9,16,6,12,13,9,11",4.0,6,"4,2,5,6,5,5,3,4,4,2,5,3,3,5",A1
AR_gpt-4o_1_31_603,3.6923076923076925,8,"4,4,4,3,3,2,2,3,3,5,4,4,7,2,4,3,3,4,2,4,5,3,4,8,2,4",3.230769230769231,5,"3,4,3,4,4,3,2,5,3,2,4,3,2,4,4,4,3,5,3,2,3,3,3,2,3,3",6.538461538461538,10,"7,7,7,6,8,4,3,9,5,6,9,7,9,5,8,7,5,9,4,5,7,6,6,10,4,7",3.230769230769231,5,"3,4,3,4,4,3,2,5,3,2,4,3,2,4,4,4,3,5,3,2,3,3,3,2,3,3",A1
AR_gpt-4o_1_31_604,4.916666666666667,7,"4,7,5,6,4,4,4,6,5,4,3,7",4.0,6,"3,3,5,6,4,3,4,4,5,4,3,4",10.666666666666666,19,"7,13,10,17,9,6,10,12,13,7,5,19",3.9166666666666665,6,"3,2,5,6,4,3,4,4,5,4,3,4",A1
AR_gpt-4o_1_31_605,5.0,10,"4,7,5,3,5,3,6,2,4,4,6,4,10,7",4.0,5,"3,3,5,3,5,5,3,3,5,4,5,4,3,5",9.785714285714286,19,"7,13,10,6,11,9,8,4,11,7,12,7,19,13",3.9285714285714284,5,"3,2,5,3,5,5,3,3,5,4,5,4,3,5",A1
AR_gpt-4o_1_31_606,4.9375,8,"4,7,3,4,5,3,5,5,4,6,4,6,4,8,6,5",3.375,5,"3,2,4,4,4,5,4,4,3,2,4,2,4,2,4,3",8.375,11,"7,9,6,10,10,9,9,9,6,7,9,7,8,9,11,8",3.375,5,"3,2,4,4,4,5,4,4,3,2,4,2,4,2,4,3",A1
AR_gpt-4o_1_31_607,4.857142857142857,7,"4,5,4,4,6,3,5,4,4,5,6,7,7,4",3.2857142857142856,5,"3,3,4,2,2,3,4,4,3,3,3,4,5,3",8.571428571428571,13,"7,10,8,5,8,6,10,9,7,8,10,13,13,6",3.2857142857142856,5,"3,3,4,2,2,3,4,4,3,3,3,4,5,3",A1
AR_gpt-4o_1_31_608,4.666666666666667,11,"4,3,6,3,5,6,3,4,3,5,4,4,4,4,5,11,4,6",3.2222222222222223,4,"3,3,4,3,3,3,4,3,4,2,3,2,4,4,2,4,4,3",8.0,17,"8,5,13,6,7,8,6,9,6,6,7,5,8,9,8,17,7,9",3.2222222222222223,4,"3,3,4,3,3,3,4,3,4,2,3,2,4,4,2,4,4,3",A1
AR_gpt-4o_1_31_609,5.1875,8,"4,8,5,6,5,4,5,3,5,5,5,4,7,7,6,4",3.5625,5,"4,3,5,3,2,5,3,5,2,5,3,4,3,3,3,4",9.3125,14,"7,14,10,12,7,10,7,10,8,11,7,7,13,9,9,8",3.4375,5,"4,2,5,3,2,5,3,4,2,5,3,4,3,3,3,4",A1
AR_gpt-4o_1_31_610,4.7,10,"3,8,5,3,5,3,5,5,4,4,4,5,4,3,5,4,4,10,5,5",3.25,5,"3,2,5,3,4,5,2,4,2,4,3,2,2,4,3,3,4,3,2,5",8.1,15,"6,10,10,6,10,8,6,12,5,8,8,6,5,7,8,8,7,15,6,11",3.25,5,"3,2,5,3,4,5,2,4,2,4,3,2,2,4,3,3,4,3,2,5",A1
AR_gpt-4o_1_31_611,6.625,9,"6,8,7,7,8,4,4,4,7,6,5,9,5,9,9,8",3.8125,6,"4,2,5,5,2,5,3,3,4,3,5,3,6,5,3,3",12.4375,18,"11,12,17,13,11,10,6,9,14,8,10,15,13,18,18,14",3.75,6,"4,2,5,5,2,5,3,3,4,3,5,3,6,5,3,2",A2
AR_gpt-4o_1_31_612,5.428571428571429,8,"6,4,6,5,4,4,6,5,6,4,5,6,8,7",4.0,6,"4,4,4,3,3,5,3,4,3,5,3,4,6,5",11.071428571428571,20,"9,9,11,9,8,11,11,9,11,12,7,11,17,20",3.9285714285714284,6,"4,4,4,3,3,5,3,4,3,5,3,4,6,4",A2
AR_gpt-4o_1_31_613,7.352941176470588,10,"6,8,5,9,9,9,6,10,8,7,4,8,6,6,10,8,6",3.764705882352941,5,"4,2,5,5,5,3,5,4,3,3,4,3,4,3,3,5,3",13.764705882352942,21,"11,12,11,21,20,14,12,16,14,12,8,13,11,8,21,17,13",3.6470588235294117,5,"4,2,5,4,5,3,5,4,2,3,4,3,4,3,3,5,3",A2
AR_gpt-4o_1_31_614,6.166666666666667,10,"6,6,7,5,5,4,6,7,5,10,7,6",4.5,6,"4,5,5,5,6,6,4,5,3,4,4,3",13.916666666666666,22,"11,13,14,16,14,12,16,17,9,22,13,10",4.5,6,"4,5,5,5,6,6,4,5,3,4,4,3",A2
AR_gpt-4o_1_31_615,7.888888888888889,11,"6,8,10,5,6,11,8,9,8",5.333333333333333,7,"6,4,7,4,4,4,7,6,6",19.11111111111111,30,"16,13,27,11,12,21,19,30,23",5.333333333333333,7,"6,4,7,4,4,4,7,6,6",A2
AR_gpt-4o_1_31_616,6.625,13,"6,8,6,4,4,7,4,6,4,5,7,8,9,10,5,13",3.6875,6,"4,2,4,3,5,2,3,3,5,4,4,3,4,3,6,4",12.8125,23,"12,12,11,8,11,11,9,10,12,11,17,13,15,17,13,23",3.5,6,"3,2,4,3,5,2,3,3,5,3,3,3,4,3,6,4",A2
AR_gpt-4o_1_31_617,5.6875,8,"4,8,5,5,6,4,5,4,8,4,4,8,8,7,6,5",3.875,6,"5,2,5,3,3,5,4,4,2,6,3,3,3,4,4,6",10.75,15,"10,12,10,8,11,10,8,9,12,11,6,12,11,15,13,14",3.875,6,"5,2,5,3,3,5,4,4,2,6,3,3,3,4,4,6",A2
AR_gpt-4o_1_31_618,6.642857142857143,10,"6,8,4,7,7,6,5,4,6,6,6,9,9,10",3.7142857142857144,5,"4,4,3,5,4,4,5,3,4,3,3,3,3,4",12.071428571428571,17,"11,14,7,16,11,15,12,8,9,8,9,17,15,17",3.7142857142857144,5,"4,4,3,5,4,4,5,3,4,3,3,3,3,4",A2
AR_gpt-4o_1_31_619,5.611111111111111,9,"4,8,5,8,6,5,5,5,7,6,3,6,4,4,4,8,4,9",4.111111111111111,5,"5,2,5,3,3,5,3,4,4,5,4,4,5,5,5,3,4,5",12.055555555555555,23,"9,12,10,16,10,11,9,9,17,11,8,13,10,12,12,16,9,23",3.9444444444444446,5,"5,2,5,3,3,5,3,4,4,5,4,4,5,4,5,3,4,3",A2
AR_gpt-4o_1_31_620,6.833333333333333,9,"6,7,9,5,5,5,6,6,9,9,9,6",4.0,6,"4,5,4,3,3,3,6,3,5,4,4,4",14.166666666666666,20,"13,13,19,9,10,10,14,11,19,20,19,13",3.8333333333333335,6,"4,5,3,3,3,3,6,3,5,3,4,4",A2
AR_gpt-4o_1_42_821,3.45,5,"5,4,3,3,4,3,3,3,3,2,3,3,4,4,4,3,4,3,5,3",3.2,5,"4,2,3,3,3,3,3,4,2,5,3,4,3,3,2,3,4,4,2,4",6.05,11,"11,5,5,5,6,5,5,7,4,6,5,7,6,7,5,5,8,6,7,6",3.2,5,"4,2,3,3,3,3,3,4,2,5,3,4,3,3,2,3,4,4,2,4",A1
AR_gpt-4o_1_42_822,4.823529411764706,11,"5,11,6,5,6,2,4,3,6,6,4,3,4,3,4,4,6",3.411764705882353,5,"3,2,4,4,4,4,3,2,3,5,3,4,4,4,3,3,3",8.235294117647058,15,"8,15,9,9,9,5,7,4,8,11,7,6,8,8,7,8,11",3.411764705882353,5,"3,2,4,4,4,4,3,2,3,5,3,4,4,4,3,3,3",A1
AR_gpt-4o_1_42_823,4.35,8,"5,5,8,3,5,3,3,4,3,6,5,3,5,3,3,4,3,3,8,5",3.2,6,"3,2,2,5,3,4,3,2,3,4,3,3,2,4,3,4,2,3,6,3",7.6,23,"8,6,11,8,8,6,6,5,6,10,7,6,6,7,5,7,4,6,23,7",3.15,5,"3,2,2,5,3,4,3,2,3,4,3,3,2,4,3,4,2,3,5,3",A1
AR_gpt-4o_1_42_824,5.111111111111111,10,"5,10,4,5,6,4,6,6,4,6,4,6,4,3,3,4,5,7",3.7777777777777777,6,"5,2,3,4,4,4,4,3,3,4,4,2,4,4,3,4,5,6",9.277777777777779,19,"12,13,6,10,10,7,9,8,7,10,8,8,10,6,5,9,10,19",3.7777777777777777,6,"5,2,3,4,4,4,4,3,3,4,4,2,4,4,3,4,5,6",A1
AR_gpt-4o_1_42_825,4.05,7,"5,6,3,4,4,7,4,2,6,4,4,5,5,3,2,3,3,3,4,4",3.4,6,"3,2,4,3,4,2,3,4,4,4,4,2,4,4,3,4,3,2,3,6",6.95,13,"8,7,6,7,8,10,6,5,9,7,7,6,9,6,4,6,5,4,6,13",3.3,4,"3,2,4,3,4,2,3,4,4,4,4,2,4,4,3,4,3,2,3,4",A1
AR_gpt-4o_1_42_826,4.466666666666667,7,"5,7,4,5,5,5,4,3,4,4,4,4,4,5,4",3.2,4,"4,2,3,4,3,3,3,4,4,2,3,3,4,2,4",7.8,11,"10,11,7,10,9,8,7,6,8,5,6,7,7,8,8",3.2,4,"4,2,3,4,3,3,3,4,4,2,3,3,4,2,4",A1
AR_gpt-4o_1_42_827,4.4,6,"5,5,3,3,3,5,5,5,4,4,4,5,5,4,6",3.8666666666666667,5,"4,2,4,4,4,4,2,4,4,4,5,5,4,3,5",8.333333333333334,15,"11,6,7,6,6,10,7,8,7,7,10,10,9,6,15",3.8666666666666667,5,"4,2,4,4,4,4,2,4,4,4,5,5,4,3,5",A1
AR_gpt-4o_1_42_828,4.9411764705882355,9,"5,4,4,4,5,5,4,5,5,5,2,3,3,9,6,9,6",3.4705882352941178,5,"4,3,3,4,5,3,2,4,3,4,4,3,2,5,4,2,4",9.058823529411764,16,"11,6,7,7,11,9,5,10,7,12,5,5,4,16,13,15,11",3.4705882352941178,5,"4,3,3,4,5,3,2,4,3,4,4,3,2,5,4,2,4",A1
AR_gpt-4o_1_42_829,3.75,7,"5,2,3,3,3,3,6,3,5,3,3,3,3,4,2,4,6,3,4,7",3.15,6,"3,3,5,3,3,3,2,4,3,3,2,4,3,2,3,3,2,4,2,6",6.4,13,"8,4,7,6,6,6,9,7,8,5,4,6,6,5,4,6,7,6,5,13",3.15,6,"3,3,5,3,3,3,2,4,3,3,2,4,3,2,3,3,2,4,2,6",A1
AR_gpt-4o_1_42_830,4.142857142857143,8,"5,5,3,4,3,4,4,4,4,3,3,8,3,5",3.142857142857143,4,"4,2,3,3,4,3,4,4,3,4,3,2,3,2",7.214285714285714,11,"11,6,5,8,6,6,9,8,7,7,5,10,5,8",3.142857142857143,4,"4,2,3,3,4,3,4,4,3,4,3,2,3,2",A1
AR_gpt-4o_1_42_831,6.7,10,"5,7,10,4,7,7,9,6,6,6",4.6,7,"5,5,3,7,3,4,4,4,5,6",13.2,18,"13,13,18,11,12,11,16,9,14,15",4.5,7,"5,5,3,7,3,4,4,4,5,5",A2
AR_gpt-4o_1_42_832,6.357142857142857,11,"3,4,7,8,3,9,8,3,6,7,5,10,11,5",4.142857142857143,6,"4,2,5,4,6,3,5,4,2,4,6,4,5,4",13.571428571428571,26,"8,7,21,17,9,17,15,7,9,11,10,26,22,11",4.071428571428571,6,"4,2,5,4,6,3,5,4,2,4,6,3,5,4",A2
AR_gpt-4o_1_42_833,7.125,11,"6,7,5,6,6,5,9,7,9,7,5,7,6,8,11,10",4.1875,7,"5,2,4,5,4,6,3,6,2,7,3,4,4,6,3,3",13.75,21,"15,10,8,16,13,10,17,18,10,19,11,12,9,21,17,14",4.1875,7,"5,2,4,5,4,6,3,6,2,7,3,4,4,6,3,3",A2
